2024-01-05 08:50:19.795  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : Starting ForestChiefManagementSystemApplication using Java 1.8.0_362 on LAPTOP-U7IJCIHA with PID 35968 (D:\java\xm\ForestChiefManagementSystem\target\classes started by hm in D:\java\xm\ForestChiefManagementSystem)
2024-01-05 08:50:19.804 DEBUG 35968 --- [main] f.ForestChiefManagementSystemApplication : Running with Spring Boot v2.7.6, Spring v5.3.24
2024-01-05 08:50:19.805  INFO 35968 --- [main] f.ForestChiefManagementSystemApplication : No active profile set, falling back to 1 default profile: "default"
2024-01-05 08:51:16.708  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686791129871
2024-01-05 08:51:16.709  INFO 35968 --- [http-nio-8080-exec-8] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792182132
2024-01-05 08:51:16.709  INFO 35968 --- [http-nio-8080-exec-6] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792250739
2024-01-05 08:51:16.717  INFO 35968 --- [http-nio-8080-exec-4] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792670254
2024-01-05 08:51:16.722  INFO 35968 --- [http-nio-8080-exec-5] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792809251
2024-01-05 08:51:16.723  INFO 35968 --- [http-nio-8080-exec-10] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792923783
2024-01-05 08:51:16.724  INFO 35968 --- [http-nio-8080-exec-3] c.f.config.LogInFilter                   : 拦截到请求GET:/download_img/head1686792971425
2024-01-05 08:51:17.809  INFO 35968 --- [http-nio-8080-exec-2] c.f.config.LogInFilter                   : 拦截到请求GET:/inform/my_inform
2024-01-05 08:51:18.641  INFO 35968 --- [http-nio-8080-exec-7] c.f.config.LogInFilter                   : 拦截到请求GET:/task
2024-01-05 08:51:20.380  INFO 35968 --- [http-nio-8080-exec-1] c.f.config.LogInFilter                   : 拦截到请求GET:/personal_information
2024-01-05 08:51:20.507  INFO 35968 --- [http-nio-8080-exec-9] c.f.config.LogInFilter                   : 拦截到请求GET:/woods
